tweet_id,created_at,date,month,year,hour,weekday,author,tweet_text_raw,likes,retweets,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment,sentiment_conf
t02799,2016-01-30 22:00:00,2016-01-30,2016-01,2016,22,Saturday,theellenshow,Brielle played Heads Up! for kids and OMG it’s adorable. #SesameStreet https://t.co/7np9xgyeS3,1482,223,0.0027,0.0118,0.9856,0.9829,Positive,0.9856
t02800,2016-05-28 18:30:00,2016-05-28,2016-05,2016,18,Saturday,instagram,A toppling tower of Post-its rises again #BoomerangOfTheWeek https://t.co/C10pPo1Cvk,694,119,0.0302,0.6949,0.2749,0.2447,Neutral,0.6949
t02801,2015-10-05 00:07:00,2015-10-05,2015-10,2015,0,Monday,ddlovato,@irobotyoujane I'm so proud of you... For those who haven't seen this talented man act.. GO SEE #SPOOKNIGHT!!,3913,2841,0.003,0.0118,0.9852,0.9822,Positive,0.9852
t02802,2016-12-31 20:38:00,2016-12-31,2016-12,2016,20,Saturday,arianagrande,peace 2016 and thank you ✌🏼️ ☄️🙏🏼♡ we're gonna be alright 💫💡 ♡ 🐇 https://t.co/WtuXfwutzU,85477,29245,0.0058,0.0357,0.9585,0.9527,Positive,0.9585
t02803,2016-11-10 21:00:00,2016-11-10,2016-11,2016,21,Thursday,youtube,"What do you do if you want to surf in a landlocked forest? BASE jump off the board, duh → https://t.co/CkdyU9lFUp https://t.co/YtQ2Tk8HuW",613,99,0.1587,0.7838,0.0575,-0.1012,Neutral,0.7838
t02804,2016-08-05 22:34:00,2016-08-05,2016-08,2016,22,Friday,youtube,@GloZell Congratulations GloZell! You are going to be the COOLEST MOM.,558,91,0.0045,0.0078,0.9877,0.9832,Positive,0.9877
t02805,2016-10-26 02:07:00,2016-10-26,2016-10,2016,2,Wednesday,katyperry,GAVE MYSELF THE BEST BIRTHDAY PRESENT EVER BY VOTING TODAY❗️Wish hillaryclinton a Happy Birthday… https://t.co/F53ik6Tkg9,12150,3003,0.0034,0.0115,0.9851,0.9817,Positive,0.9851
t02806,2010-11-24 19:26:00,2010-11-24,2010-11,2010,19,Wednesday,cristiano,Thank you! @josegylson With a beautiful performance of @Cristiano .The real madrid beat Ajax by a score of 4 x0. Congratulations.,31,91,0.0018,0.009,0.9891,0.9873,Positive,0.9891
t02807,2014-06-30 01:35:00,2014-06-30,2014-06,2014,1,Monday,taylorswift13,Hope you guys had a great weekend! Ours was suuuuper coastal. @karliekloss amandygriffith http://t.co/oIUfzdYiwz,12916,8275,0.0021,0.0099,0.988,0.9859,Positive,0.988
t02808,2015-05-15 21:39:00,2015-05-15,2015-05,2015,21,Friday,britneyspears,@RichardKemmerer Always be true to yourself! 😘 #PrettyGirlTalk,593,304,0.0062,0.0297,0.9642,0.958,Positive,0.9642
t02809,2016-02-06 01:00:00,2016-02-06,2016-02,2016,1,Saturday,youtube,Today is #WorldNutellaDay. Eat it. https://t.co/3BNltngJmZ https://t.co/vpab3PjTiB,3107,930,0.0028,0.1347,0.8625,0.8597,Positive,0.8625
t02810,2012-03-26 01:33:00,2012-03-26,2012-03,2012,1,Monday,shakira,Taking a small break from the studio to get my nails done with @EsterDean on a Sunday afternoon / Un pequeño descanso … http://t.co/zAvx1MQJ,233,332,0.0046,0.884,0.1114,0.1068,Neutral,0.884
t02811,2014-11-28 02:56:00,2014-11-28,2014-11,2014,2,Friday,katyperry,BUT I am SO thankful to be on this incredible worldwide journey seeing people filled w/joy night after night. Happy THANKSgiving everyone! 🍗,12488,5617,0.0034,0.0065,0.9902,0.9868,Positive,0.9902
t02812,2015-09-07 09:30:00,2015-09-07,2015-09,2015,9,Monday,ddlovato,Today was the first day I changed my wallpaper since Buddy passed... Hurts my heart.. He will never ever EVER be replaced.. I miss you baby,32877,16925,0.2552,0.2279,0.5169,0.2617,Positive,0.5169
t02813,2014-09-23 17:09:00,2014-09-23,2014-09,2014,17,Tuesday,barackobama,"""We cannot condemn our children and their children to a future they do not have the capacity to repair."" —President Obama #ActOnClimate",1445,1339,0.4677,0.4752,0.0571,-0.4106,Neutral,0.4752
t02814,2016-01-29 22:50:00,2016-01-29,2016-01,2016,22,Friday,instagram,Participate in this weekend’s hashtag project: #WHPnocturnal https://t.co/OHnRJdrKIZ https://t.co/GR785mqghc,1972,485,0.0031,0.8269,0.17,0.1669,Neutral,0.8269
t02815,2017-01-14 17:57:00,2017-01-14,2017-01,2017,17,Saturday,theellenshow,Happy L.L. Cool Day! @LLCoolJ https://t.co/Vg0cebiHSA,5640,639,0.0026,0.0104,0.987,0.9844,Positive,0.987
t02816,2015-10-17 17:01:00,2015-10-17,2015-10,2015,17,Saturday,ladygaga,Happy Birthday Darlene! Some people are just so sweet and special and that's you #ahshotel #family… https://t.co/WFV9GtB7yI,4692,2396,0.0032,0.0086,0.9882,0.985,Positive,0.9882
t02817,2012-02-22 17:08:00,2012-02-22,2012-02,2012,17,Wednesday,cristiano,Just launched a new free app that gives you instant access to my news & has exclusive never before seen photos! … http://t.co/5NGsRY82,268,524,0.0019,0.1357,0.8624,0.8605,Positive,0.8624
t02818,2011-05-24 18:14:00,2011-05-24,2011-05,2011,18,Tuesday,cristiano,Discover the new Time Force contest and win a Cristiano Ronaldo Limited Edition watch- http://goo.gl/ihnXX,186,318,0.0031,0.3415,0.6555,0.6524,Positive,0.6555
t02819,2015-08-31 01:21:00,2015-08-31,2015-08,2015,1,Monday,justinbieber,Enjoy the show. After the #WhatDoYouMean music video goes live! http://t.co/N7PFqMcWAK http://t.co/O3UBRa4Fow,83979,75586,0.0013,0.0396,0.9591,0.9578,Positive,0.9591
t02820,2014-10-16 15:46:00,2014-10-16,2014-10,2014,15,Thursday,jimmyfallon,Breakin' with Brad Pitt http://t.co/7SS6uD4GjO #FuryMovie #breakdance,1344,668,0.0046,0.7995,0.1959,0.1912,Neutral,0.7995
t02821,2016-02-09 07:57:00,2016-02-09,2016-02,2016,7,Tuesday,kimkardashian,Thank u Mr. Ralph Lauren for making Saint this jacket. It's so special! We will cherish it forever! #ItsRalphThough https://t.co/Cu4TPgJgDk,24213,4767,0.0039,0.0147,0.9813,0.9774,Positive,0.9813
t02822,2016-11-10 21:47:00,2016-11-10,2016-11,2016,21,Thursday,ladygaga,And I take that same vow. https://t.co/u8CTN5giLk,31224,14649,0.0252,0.4771,0.4978,0.4726,Positive,0.4978
t02823,2014-10-30 20:31:00,2014-10-30,2014-10,2014,20,Thursday,taylorswift13,True love. #TS1989 #taylurking http://t.co/ATCjhHlclA,9242,3875,0.007,0.2465,0.7464,0.7394,Positive,0.7464
t02824,2013-07-31 02:58:00,2013-07-31,2013-07,2013,2,Wednesday,britneyspears,@HeartdaBart So far so good :),156,149,0.0026,0.0129,0.9845,0.9819,Positive,0.9845
t02825,2016-01-23 20:54:00,2016-01-23,2016-01,2016,20,Saturday,barackobama,"""If you haven’t looked at your new coverage options, you’ve still got time to get covered."" —President Obama https://t.co/YlrvNmY65K",3018,782,0.0062,0.2539,0.74,0.7338,Positive,0.74
t02826,2016-03-19 21:40:00,2016-03-19,2016-03,2016,21,Saturday,ddlovato,So..... I'm all caught up on @ScandalABC.... 😔 #ihatethisfeeling,17655,6527,0.7023,0.2657,0.0321,-0.6702,Negative,0.7023
t02827,2016-06-26 17:34:00,2016-06-26,2016-06,2016,17,Sunday,ladygaga,"""Kindness is a free currency from a well that will never dry up"" -Lady Gaga on why every city can afford kindness https://t.co/5DxD2BcAZf",20820,8008,0.006,0.0975,0.8965,0.8905,Positive,0.8965
t02828,2015-01-16 20:30:00,2015-01-16,2015-01,2015,20,Friday,twitter,Film & TV producer @BrianGrazer is stopping by Twitter HQ today to host a Q&A at 3pm PST. Tweet your questions using #GrazerIsCurious.,487,238,0.0026,0.8441,0.1533,0.1507,Neutral,0.8441
t02829,2016-03-26 19:03:00,2016-03-26,2016-03,2016,19,Saturday,ddlovato,Kicking off a new tour in my app today in Asia! What country would you want to visit? 🌏 https://t.co/4rkoI3SFrk https://t.co/TsQKOQaINw,16609,6594,0.0025,0.479,0.5186,0.5161,Positive,0.5186
t02830,2016-03-08 20:56:00,2016-03-08,2016-03,2016,20,Tuesday,theellenshow,My Trunk of Dreams made it to a party in MO! They brought a wonderful gift #ChevyMalibu https://t.co/uSZLVoOpAs https://t.co/yNEikqot8r,1951,281,0.0019,0.0118,0.9863,0.9844,Positive,0.9863
t02831,2016-09-17 04:31:00,2016-09-17,2016-09,2016,4,Saturday,justinbieber,. @thatrygood is all about a little usher on Friday nights. Watching https://t.co/P6YeHVs7x1,59891,25201,0.006,0.6475,0.3465,0.3405,Neutral,0.6475
t02832,2015-01-12 17:27:00,2015-01-12,2015-01,2015,17,Monday,barackobama,"""If we're going to be connected, then we need to be protected."" —President Obama #Cybersecurity",1416,942,0.0172,0.5906,0.3922,0.375,Neutral,0.5906
t02833,2013-11-15 23:03:00,2013-11-15,2013-11,2013,23,Friday,britneyspears,Have a little lunch break at rehearsals right now…think I should follow some of you all? #BritneyRehearsalFollowSpree,2627,1863,0.0051,0.8278,0.1671,0.162,Neutral,0.8278
t02834,2016-09-09 19:25:00,2016-09-09,2016-09,2016,19,Friday,cnnbrk,A federal judge has denied the Standing Rock Sioux Tribe's motion to stop work on the Dakota Access oil pipeline. https://t.co/UjkKxjEl0M,510,629,0.4582,0.531,0.0107,-0.4475,Neutral,0.531
t02835,2016-06-21 13:03:00,2016-06-21,2016-06,2016,13,Tuesday,twitter,"Now live: new ways to tap into @video on Twitter so you can shoot, watch, and create more! https://t.co/mdnG7Jly1n https://t.co/8XSZxELKCt",1119,586,0.003,0.4309,0.5662,0.5632,Positive,0.5662
t02836,2016-02-03 20:35:00,2016-02-03,2016-02,2016,20,Wednesday,kimkardashian,Kim Kardashian: Hollywood will receive a North American Excellence Award for the integration of KARL LAGERFELD 🎉 https://t.co/kY9lJyoS4R,4174,771,0.0018,0.1272,0.8711,0.8693,Positive,0.8711
t02837,2016-10-20 05:37:00,2016-10-20,2016-10,2016,5,Thursday,arianagrande,love,43673,20052,0.0841,0.3303,0.5856,0.5014,Positive,0.5856
t02838,2016-07-05 00:45:00,2016-07-05,2016-07,2016,0,Tuesday,kimkardashian,Have you guys been using the new 4th of July Kimoji's? https://t.co/iebssXjFW2,5735,758,0.0065,0.8777,0.1158,0.1093,Neutral,0.8777
t02839,2012-05-13 19:12:00,2012-05-13,2012-05,2012,19,Sunday,jtimberlake,.@rickjames405 Never! I've loved the Lakers forever but I put ON for my city!!!,34,57,0.0319,0.0971,0.871,0.8391,Positive,0.871
t02840,2015-07-16 16:24:00,2015-07-16,2015-07,2015,16,Thursday,arianagrande,"Y'all!! My best friend @LizGillies' new show airs tonight at 10 on FX & I couldn't possibly be prouder. Tune in to #SDRR!! Love you, dingus.",23522,12196,0.0026,0.0059,0.9915,0.9889,Positive,0.9915
t02841,2011-02-24 23:16:00,2011-02-24,2011-02,2011,23,Thursday,twitter,@MissBanga You're welcome. Happy we could help :),45,24,0.0044,0.0176,0.978,0.9736,Positive,0.978
t02842,2015-08-10 03:22:00,2015-08-10,2015-08,2015,3,Monday,arianagrande,and now........ Zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz...............,35567,18464,0.3277,0.6096,0.0627,-0.265,Neutral,0.6096
t02843,2016-03-08 05:58:00,2016-03-08,2016-03,2016,5,Tuesday,kimkardashian,"let's all welcome @ChloeGMoretz to twitter, since no one knows who she is. your nylon cover is cute boo",169388,105890,0.0034,0.0326,0.964,0.9606,Positive,0.964
t02844,2015-08-20 21:24:00,2015-08-20,2015-08,2015,21,Thursday,theellenshow,"This is the best reason I’ve ever seen to eat your Wheaties. Congratulations, Leah Still. You are a champion. http://t.co/6AiEujHtvv",6449,1740,0.0038,0.0085,0.9877,0.9838,Positive,0.9877
t02845,2012-03-21 20:48:00,2012-03-21,2012-03,2012,20,Wednesday,jtimberlake,@theyungcalf NICE!!,13,12,0.0065,0.0294,0.9641,0.9577,Positive,0.9641
t02846,2016-06-20 23:00:00,2016-06-20,2016-06,2016,23,Monday,youtube,"Phone home, @ActionMovieKid! https://t.co/ghUX7wDdXp https://t.co/syWJ1oSjM5",2144,574,0.0037,0.3631,0.6331,0.6294,Positive,0.6331
t02847,2016-11-16 17:51:00,2016-11-16,2016-11,2016,17,Wednesday,theellenshow,.@KendallJenner is off Instagram. Here's why. https://t.co/qYs8s1hA4v,1751,256,0.5074,0.4825,0.01,-0.4974,Negative,0.5074
t02848,2016-03-01 18:00:00,2016-03-01,2016-03,2016,18,Tuesday,instagram,Turning a rainy day into an opportunity #WHPsightsandsounds https://t.co/vYzAtJVtCm,986,188,0.003,0.0667,0.9303,0.9272,Positive,0.9303
t02849,2015-02-09 22:21:00,2015-02-09,2015-02,2015,22,Monday,rihanna,"“@RihannaArgntina: @rihanna FourFiveSeconds is #1 on the US iTunes. Congrats 👏👏” Wow Im super grateful, THANK YOU! http://t.co/StRMf33FMo",7092,3932,0.0032,0.0072,0.9896,0.9864,Positive,0.9896
t02850,2013-08-29 13:14:00,2013-08-29,2013-08,2013,13,Thursday,shakira,Yesterday in the afternoon making music and at night at the stadium celebrating Barça's victory. Shak http://t.co/GdctNFxs9J,1094,762,0.0028,0.3685,0.6287,0.6259,Positive,0.6287
t02851,2016-09-17 10:28:00,2016-09-17,2016-09,2016,10,Saturday,cnnbrk,"Archbishop Desmond Tutu readmitted to South African hospital, his family said, 10 days after he had surgery. https://t.co/DuH5oENjhT",277,229,0.008,0.9487,0.0433,0.0352,Neutral,0.9487
t02852,2016-08-30 18:00:00,2016-08-30,2016-08,2016,18,Tuesday,jimmyfallon,"Tonight: @MelBrooks, @RitaOra, music from @banksandsteelz and new Tonight Show Suggestion Box! #FallonTonight",1668,275,0.003,0.6952,0.3018,0.2989,Neutral,0.6952
t02853,2013-12-05 21:04:00,2013-12-05,2013-12,2013,21,Thursday,britneyspears,That's it!! Thx so much for listening through the album w/ me :) I love reading what u guys think of the songs! #BritneyJeanListeningParty,1226,997,0.0021,0.011,0.9869,0.9849,Positive,0.9869
t02854,2016-08-05 22:25:00,2016-08-05,2016-08,2016,22,Friday,kimkardashian,Awwww thank you so much! https://t.co/MgowcpxM5s,1500,194,0.0082,0.0155,0.9764,0.9682,Positive,0.9764
t02855,2014-12-24 22:00:00,2014-12-24,2014-12,2014,22,Wednesday,taylorswift13,"My dad just gave me ten lint rollers for Christmas, not for lint but 'because you always have glitter all over you'. Great start, Swifts.",74739,26112,0.0167,0.0893,0.8941,0.8774,Positive,0.8941
t02856,2015-10-15 09:19:00,2015-10-15,2015-10,2015,9,Thursday,shakira,With my two real gurus #LoveRocks Shak https://t.co/GEE7CATQv0 http://t.co/lQ1QjIsXHX,5545,1745,0.0046,0.3261,0.6693,0.6647,Positive,0.6693
t02857,2014-10-29 12:03:00,2014-10-29,2014-10,2014,12,Wednesday,taylorswift13,"In silent screams, In wildest dreams, I never dreamed of this. #TS1989 #taylurking http://t.co/7q8JMkkL6g",10254,4607,0.4325,0.4944,0.0731,-0.3594,Neutral,0.4944
t02858,2016-12-02 17:18:00,2016-12-02,2016-12,2016,17,Friday,cristiano,It’s almost time! ⏰ ⚽ See how I spent yesterday preparing for the fastest match on 🌎 #StrikeSeries... https://t.co/oI605XnILm,10468,2030,0.0021,0.329,0.6688,0.6667,Positive,0.6688
t02859,2016-10-06 23:30:00,2016-10-06,2016-10,2016,23,Thursday,youtube,.@ladygaga’s got a million reasons for you to be excited for “Joanne.” Hear the new single now →… https://t.co/rh5f9ymn8l,1370,541,0.0012,0.0193,0.9795,0.9783,Positive,0.9795
t02860,2013-03-22 22:01:00,2013-03-22,2013-03,2013,22,Friday,rihanna,"#BHS #facts they participated in the relay for life for the American Cancer Society and raised $700,000",725,958,0.0047,0.3277,0.6676,0.6628,Positive,0.6676
t02861,2015-09-01 16:29:00,2015-09-01,2015-09,2015,16,Tuesday,ddlovato,HOLY SHIT I'M PLAYING @nbcsnl ON OCT 17TH!!!!!!!,21464,12489,0.0027,0.0378,0.9595,0.9568,Positive,0.9595
t02862,2016-10-21 21:02:00,2016-10-21,2016-10,2016,21,Friday,ladygaga,"Obsessed with my #JOANNE stickers, thank u Twitter! 💞 https://t.co/vxI3bArUJJ",8524,3333,0.0021,0.0071,0.9908,0.9887,Positive,0.9908
t02863,2014-11-02 22:40:00,2014-11-02,2014-11,2014,22,Sunday,taylorswift13,You took a Polaroid of us. #TS1989 #taylorlurking http://t.co/JhUZG7ADJ4 http://t.co/yKXDSx3UFW,8153,3174,0.0077,0.8844,0.1079,0.1002,Neutral,0.8844
t02864,2014-04-30 17:08:00,2014-04-30,2014-04,2014,17,Wednesday,katyperry,When life gets overwhelming just watch tiny hamsters eating tiny burritos: http://t.co/Klz9ETpHgn thank you internet.,6873,4687,0.0613,0.3081,0.6305,0.5692,Positive,0.6305
t02865,2013-06-30 23:03:00,2013-06-30,2013-06,2013,23,Sunday,selenagomez,What an amazing crowd! Thank you @1033ampradio #AmpBdayBash Getting stoked for my tour! http://t.co/i7Jw47HddB,17430,17728,0.0029,0.006,0.9911,0.9882,Positive,0.9911
t02866,2016-08-15 20:00:00,2016-08-15,2016-08,2016,20,Monday,youtube,When you show up to the anti-gravity party woefully unprepared. https://t.co/mktSOEfnL8 https://t.co/qzSNukdQUn,1728,348,0.7113,0.2577,0.031,-0.6803,Negative,0.7113
t02867,2015-07-23 18:25:00,2015-07-23,2015-07,2015,18,Thursday,katyperry,when your fragrance is 🔥#madpotion https://t.co/UfyPQIwIj4,11067,5670,0.0116,0.1531,0.8354,0.8238,Positive,0.8354
t02868,2016-01-26 21:54:00,2016-01-26,2016-01,2016,21,Tuesday,barackobama,"Last night, President Obama banned the use of solitary confinement for juveniles in federal prisons. Read more: https://t.co/A1qQL1clRt",3886,1587,0.1331,0.8458,0.0211,-0.1119,Neutral,0.8458
t02869,2013-08-23 03:05:00,2013-08-23,2013-08,2013,3,Friday,selenagomez,Just posted a photo http://t.co/ZqDnmp2H0O,4442,5258,0.0081,0.7373,0.2546,0.2465,Neutral,0.7373
t02870,2016-12-09 01:27:00,2016-12-09,2016-12,2016,1,Friday,twitter,#TNF kicks off now. 🙌 Tune in for #OAKvsKC streaming LIVE on Twitter! https://t.co/WdzHD9qrrO,375,132,0.002,0.2936,0.7044,0.7023,Positive,0.7044
t02871,2015-07-14 21:45:00,2015-07-14,2015-07,2015,21,Tuesday,barackobama,"""We gotta make sure boys and girls in those communities are loved and cherished and nurtured and invested in."" —President Obama",1912,1045,0.0069,0.111,0.8821,0.8753,Positive,0.8821
t02872,2013-01-16 23:09:00,2013-01-16,2013-01,2013,23,Wednesday,selenagomez,Look who I met at subway.. http://t.co/LfHecjgN,19228,20353,0.0097,0.6244,0.366,0.3563,Neutral,0.6244
t02873,2017-01-05 18:48:00,2017-01-05,2017-01,2017,18,Thursday,cristiano,Happy to be in the https://t.co/7YiIciMNZj Team of the Year for the 11th time! Thanks to all the fans who voted!… https://t.co/xBTniZec9V,34933,9512,0.002,0.0089,0.9891,0.9871,Positive,0.9891
t02874,2016-06-08 22:53:00,2016-06-08,2016-06,2016,22,Wednesday,kimkardashian,@JoeBleedsBlue my assistant will dm you for your address to send you the shoes,1237,280,0.0108,0.9012,0.088,0.0772,Neutral,0.9012
t02875,2015-10-17 05:20:00,2015-10-17,2015-10,2015,5,Saturday,ddlovato,@marqueshouston aww thank you Marques!!,3000,2019,0.0059,0.0238,0.9702,0.9643,Positive,0.9702
t02876,2013-07-22 14:30:00,2013-07-22,2013-07,2013,14,Monday,cristiano,RT this if you’re ready to watch @realmadrid and me in the @intchampionscup next week!,1601,6579,0.0025,0.4426,0.5548,0.5523,Positive,0.5548
t02877,2015-09-23 20:23:00,2015-09-23,2015-09,2015,20,Wednesday,justinbieber,@InTheJon @samandude @ZoeKravitz get it,21091,15768,0.0249,0.8834,0.0917,0.0668,Neutral,0.8834
t02878,2016-09-10 20:58:00,2016-09-10,2016-09,2016,20,Saturday,katyperry,@katycatghita @Mark_KatyCat @ShannonFlynn2 @iwasdivine @KatysMyHabibi undiagnosed add to be exact. Gonna web MD it.,2029,568,0.2455,0.7198,0.0348,-0.2107,Neutral,0.7198
t02879,2015-06-13 02:04:00,2015-06-13,2015-06,2015,2,Saturday,jimmyfallon,Biiiig fun show tonight!! https://t.co/oLQtz6rDxB #FallonTonight,888,180,0.0012,0.0111,0.9877,0.9865,Positive,0.9877
t02880,2015-08-14 01:49:00,2015-08-14,2015-08,2015,1,Friday,ladygaga,. @brandonvmaxwell yes m*therf*%ker. We're ready to be inspired. #highfashion #hausofgaga #brandonmaxwell https://t.co/mQBBTPx87W,4189,2047,0.0037,0.1585,0.8378,0.8341,Positive,0.8378
t02881,2011-06-04 03:52:00,2011-06-04,2011-06,2011,3,Saturday,selenagomez,Thank YOU for making Bang Bang Bang a trending topic!,1495,5246,0.003,0.0291,0.9679,0.9649,Positive,0.9679
t02882,2012-11-14 20:08:00,2012-11-14,2012-11,2012,20,Wednesday,rihanna,About to get on my private plane #PhuckYoG5 #HTC #777tour http://t.co/XqQiMC6n,3071,3564,0.0456,0.8396,0.1148,0.0692,Neutral,0.8396
t02883,2015-04-07 21:09:00,2015-04-07,2015-04,2015,21,Tuesday,theellenshow,"Win a $500 Container Store gift card in the Ellen Shop today! I’m so excited I can’t contain myself, which is ironic. http://t.co/32vpLzfNQC",2437,546,0.0022,0.009,0.9888,0.9866,Positive,0.9888
t02884,2016-01-07 21:06:00,2016-01-07,2016-01,2016,21,Thursday,youtube,"Happens to every ferret owner, sometimes this does. https://t.co/lq1UhBKhSg https://t.co/xU18w1yqpo",2349,737,0.0938,0.782,0.1242,0.0304,Neutral,0.782
t02885,2014-06-17 23:00:00,2014-06-17,2014-06,2014,23,Tuesday,jimmyfallon,Congrats to the U.S. team for winning their opening World Cup game! They did the impossible. Getting Americans to watch soccer. #fallonmono,6969,3136,0.0027,0.0165,0.9808,0.9781,Positive,0.9808
t02886,2011-04-09 21:19:00,2011-04-09,2011-04,2011,21,Saturday,cristiano,Good result against Bilbao : 3-0,350,922,0.0026,0.0436,0.9538,0.9513,Positive,0.9538
t02887,2014-09-14 16:59:00,2014-09-14,2014-09,2014,16,Sunday,ladygaga,@Nurse0nTheRight trolls! Setting me up!,1603,913,0.4245,0.455,0.1205,-0.304,Neutral,0.455
t02888,2013-04-27 15:11:00,2013-04-27,2013-04,2013,15,Saturday,katyperry,Penelope & me. http://t.co/4Mfp3eVOqp,7120,6521,0.0098,0.9007,0.0895,0.0798,Neutral,0.9007
